defense,param_value,trial,rmse,success
round,78,0,17.590622501776338,0.65
round,78,1,17.916891471457877,0.65
round,78,2,18.02539874732318,0.65
round,78,3,17.569149097210143,0.65
round,78,4,17.450071633090793,0.65
round,78,5,17.77019977377857,0.65
round,78,6,17.8,0.65
round,78,7,17.835498310952797,0.65
round,78,8,18.062668684333442,0.65
round,78,9,17.664795498391708,0.65
round,79,0,18.015826375717545,0.65
round,79,1,17.823860412379805,0.65
round,79,2,17.771465893392136,0.65
round,79,3,17.716376604712377,0.65
round,79,4,17.649645888799014,0.65
round,79,5,17.668616244629913,0.65
round,79,6,17.763445611704956,0.65
round,79,7,17.959120245713596,0.65
round,79,8,17.792554622650453,0.65
round,79,9,17.98624474424831,0.65
round,80,0,17.689120950459916,0.65
round,80,1,17.456230979223438,0.65
round,80,2,17.73485269180435,0.65
round,80,3,17.57896470216605,0.65
round,80,4,17.41866814656046,0.65
round,80,5,17.76879286839711,0.65
round,80,6,18.02983638306238,0.65
round,80,7,17.765275117486922,0.65
round,80,8,18.07166290079582,0.65
round,80,9,17.732879066863337,0.65
round,81,0,18.11946467200397,0.65
round,81,1,17.69830500358721,0.65
round,81,2,17.975538934897056,0.65
round,81,3,17.96468758425818,0.65
round,81,4,17.936694232773217,0.65
round,81,5,18.261434773861556,0.65
round,81,6,17.51956049677046,0.65
round,81,7,17.823579887329032,0.65
round,81,8,17.79606698121807,0.65
round,81,9,17.901256939109054,0.65
round,82,0,17.47111902540876,0.65
round,82,1,17.955639782530724,0.65
round,82,2,17.63774361986249,0.65
round,82,3,17.482276739601165,0.65
round,82,4,17.75119714272815,0.65
round,82,5,17.85147052766242,0.65
round,82,6,18.206592212712405,0.65
round,82,7,17.975956163720472,0.65
round,82,8,17.32599203508994,0.65
round,82,9,17.49014007948478,0.65
round,83,0,17.641286801137834,0.65
round,83,1,17.465108072955058,0.65
round,83,2,17.619307591389624,0.65
round,83,3,17.805897899291683,0.65
round,83,4,17.738517412681365,0.65
round,83,5,17.99055307654548,0.65
round,83,6,17.631931261209022,0.65
round,83,7,17.700847437340393,0.65
round,83,8,17.796909844127434,0.65
round,83,9,17.67187030282873,0.65
round,84,0,17.64298727540209,0.65
round,84,1,17.950905269651447,0.65
round,84,2,17.68134610260203,0.65
round,84,3,17.92107697656589,0.65
round,84,4,17.52669392669365,0.65
round,84,5,17.473837586517735,0.65
round,84,6,17.696044755820438,0.65
round,84,7,17.787495607870152,0.65
round,84,8,17.947701802737864,0.65
round,84,9,17.75598490650406,0.65
round,85,0,17.84152459853137,0.65
round,85,1,17.58138219822321,0.65
round,85,2,17.256737814546526,0.65
round,85,3,17.984298707483703,0.65
round,85,4,17.711295830627414,0.65
round,85,5,17.543517321221533,0.65
round,85,6,17.701694834111226,0.65
round,85,7,17.98985825402746,0.65
round,85,8,17.772591257326546,0.65
round,85,9,17.95744970757262,0.65
round,86,0,17.76766726388132,0.65
round,86,1,17.479416466232504,0.65
round,86,2,17.84320598995595,0.65
round,86,3,17.99263738310757,0.65
round,86,4,17.664229391626456,0.65
round,86,5,17.45981099554059,0.65
round,86,6,17.752887089146938,0.65
round,86,7,17.576120163449044,0.65
round,86,8,17.60795274868717,0.65
round,86,9,17.840823972003086,0.65
round,87,0,17.469974241537965,0.65
round,87,1,17.88477005723026,0.65
round,87,2,17.59772712596715,0.65
round,87,3,17.699576266114395,0.65
round,87,4,17.637318390276906,0.65
round,87,5,17.930560504345646,0.65
round,87,6,18.388855320546735,0.65
round,87,7,17.571425667827867,0.65
round,87,8,17.60184649404715,0.65
round,87,9,17.608804615873275,0.65
round,88,0,17.742322283173642,0.65
round,88,1,17.485994395515515,0.65
round,88,2,17.46739820351045,0.65
round,88,3,17.791711553417226,0.65
round,88,4,17.9904141141887,0.65
round,88,5,17.507855379800233,0.65
round,88,6,17.41048534648015,0.65
round,88,7,17.986800716080666,0.65
round,88,8,17.590196133073675,0.65
round,88,9,18.048407131932724,0.65
round,89,0,18.095855879178526,0.65
round,89,1,17.790727922150907,0.65
round,89,2,17.80182574906293,0.65
round,89,3,17.673426379737464,0.65
round,89,4,17.73048222694465,0.65
round,89,5,17.76837077505982,0.65
round,89,6,17.77160656778109,0.65
round,89,7,17.767245143803244,0.65
round,89,8,17.59033825712286,0.65
round,89,9,17.687848936487445,0.65
round,90,0,17.558046588387903,0.65
round,90,1,17.862250698050342,0.65
round,90,2,17.201598762905732,0.65
round,90,3,17.90516685205698,0.65
round,90,4,18.236227680087786,0.65
round,90,5,17.694490668001723,0.65
round,90,6,17.663804799646083,0.65
round,90,7,17.60113632695344,0.65
round,90,8,17.933209417167916,0.65
round,90,9,17.55833135579802,0.65
round,91,0,17.34315426904806,0.65
round,91,1,17.889242577593944,0.65
round,91,2,17.737248941140788,0.65
round,91,3,18.243491990296157,0.65
round,91,4,17.657717859338447,0.65
round,91,5,17.637885360779507,0.65
round,91,6,17.744013074837383,0.65
round,91,7,17.710731210201345,0.65
round,91,8,17.679366504487653,0.65
round,91,9,17.847268698599233,0.65
round,92,0,17.87568180517879,0.65
round,92,1,18.023734352236776,0.65
round,92,2,17.683325479106017,0.65
round,92,3,17.51741990134392,0.65
round,92,4,17.660124574872057,0.65
round,92,5,17.520131278046975,0.65
round,92,6,17.325414857947848,0.65
round,92,7,17.57910691701942,0.65
round,92,8,17.2206271662794,0.65
round,92,9,17.692512540620115,0.65
round,93,0,17.864070084949844,0.65
round,93,1,17.703389505967493,0.65
round,93,2,17.80884611646695,0.65
round,93,3,17.763445611704956,0.65
round,93,4,18.018046508986483,0.65
round,93,5,17.900977626934235,0.65
round,93,6,17.825403221245796,0.65
round,93,7,17.756970462328308,0.65
round,93,8,17.878199014442142,0.65
round,93,9,17.478272225823694,0.65
round,94,0,17.62569147579748,0.65
round,94,1,17.376852419238645,0.65
round,94,2,17.813197354770423,0.65
round,94,3,17.645821035021296,0.65
round,94,4,17.804915051749052,0.65
round,94,5,17.46768444871844,0.65
round,94,6,17.840823972003086,0.65
round,94,7,18.13353247439671,0.65
round,94,8,17.86434997418042,0.65
round,94,9,17.53553534968351,0.65
round,95,0,18.27087846820727,0.65
round,95,1,17.6578594399208,0.65
round,95,2,17.960790628477355,0.65
round,95,3,17.544087323084096,0.65
round,95,4,17.70127114079664,0.65
round,95,5,17.53353928903118,0.65
round,95,6,17.573844200970942,0.65
round,95,7,17.768230075052493,0.65
round,95,8,17.460097365135166,0.65
round,95,9,17.70917841120813,0.65
round,96,0,17.790587398959033,0.65
round,96,1,17.783700402334716,0.65
round,96,2,17.944219124832376,0.65
round,96,3,17.86798813520985,0.65
round,96,4,17.553632102787162,0.65
round,96,5,18.216201579912315,0.65
round,96,6,17.90181555038483,0.65
round,96,7,17.63505032598433,0.65
round,96,8,17.495570868079728,0.65
round,96,9,17.991664736760743,0.65
round,97,0,17.839983183848577,0.65
round,97,1,18.06446788588028,0.65
round,97,2,17.632923750756706,0.65
round,97,3,17.484421637560676,0.65
round,97,4,17.805617091243988,0.65
round,97,5,17.684597818440768,0.65
round,97,6,18.06211504780102,0.65
round,97,7,17.745421944828475,0.65
round,97,8,17.475554354583434,0.65
round,97,9,18.006387755460562,0.65
round,98,0,17.27888885316414,0.65
round,98,1,18.028727076529837,0.65
round,98,2,17.57327516429422,0.65
round,98,3,17.484993565912458,0.65
round,98,4,17.78651174345324,0.65
round,98,5,17.880016778515618,0.65
round,98,6,17.47741399635541,0.65
round,98,7,18.0911580613293,0.65
round,98,8,17.775966921661393,0.65
round,98,9,17.694349380522585,0.65
round,99,0,17.85189065617421,0.65
round,99,1,17.776248198087245,0.65
round,99,2,17.72653378413276,0.65
round,99,3,17.74189956008093,0.65
round,99,4,18.133256740034316,0.65
round,99,5,17.553347259141205,0.65
round,99,6,17.70268341240954,0.65
round,99,7,17.925122035846787,0.65
round,99,8,17.244854304980368,0.65
round,99,9,17.82568371760253,0.65
round,100,0,17.457233457796228,0.65
round,100,1,17.420677369149573,0.65
round,100,2,18.10566209780797,0.65
round,100,3,17.25340546095176,0.65
round,100,4,17.979710787440382,0.65
round,100,5,17.851190436494704,0.65
round,100,6,17.57882248616215,0.65
round,100,7,17.920518965699625,0.65
round,100,8,17.634199726667497,0.65
round,100,9,17.549074049647178,0.65
